Date,Time,Mockes Dam Level,MockesDamLevelpercent,RecommendedMaselspoortSupply,Maselspoort24hSupply,DATETIME,MockesFSC
2021-05-05 00:00:00.000,1899-12-31 08:00:00.000,0.039,0.98,110,0,2021-05-05 08:00:00.000,100
2021-05-05 00:00:00.000,1899-12-31 16:00:00.000,0.007,1,110,0,2021-05-05 16:00:00.000,100
2021-05-06 00:00:00.000,1899-12-31 08:00:00.000,0.03,0.98,110,0,2021-05-06 08:00:00.000,100
2021-05-06 00:00:00.000,1899-12-31 16:00:00.000,,,110,0,2021-05-06 16:00:00.000,100
2021-05-07 00:00:00.000,1899-12-31 08:00:00.000,,,110,0,2021-05-07 08:00:00.000,100
2021-05-07 00:00:00.000,1899-12-31 16:00:00.000,,,110,0,2021-05-07 16:00:00.000,100
2021-05-10 00:00:00.000,1899-12-31 08:00:00.000,,,110,41,2021-05-10 08:00:00.000,100
2021-05-10 00:00:00.000,1899-12-31 16:00:00.000,,,110,41,2021-05-10 16:00:00.000,100
2021-05-11 00:00:00.000,1899-12-31 08:00:00.000,,,110,29,2021-05-11 08:00:00.000,100
2021-05-11 00:00:00.000,1899-12-31 16:00:00.000,,,110,16,2021-05-11 16:00:00.000,100
2021-05-12 00:00:00.000,1899-12-31 08:00:00.000,,,110,23,2021-05-12 08:00:00.000,100
2021-05-12 00:00:00.000,1899-12-31 16:00:00.000,0.003,1,110,38,2021-05-12 16:00:00.000,100
2021-05-13 00:00:00.000,1899-12-31 08:00:00.000,0.044,0.97,110,41,2021-05-13 08:00:00.000,100
2021-05-13 00:00:00.000,1899-12-31 16:00:00.000,0.016,0.99,110,41,2021-05-13 16:00:00.000,100
2021-05-14 00:00:00.000,1899-12-31 08:00:00.000,0.039,0.97,110,42,2021-05-14 08:00:00.000,100
2021-05-14 00:00:00.000,1899-12-31 16:00:00.000,0.012,0.99,110,42,2021-05-14 16:00:00.000,100
2021-05-17 00:00:00.000,1899-12-31 08:00:00.000,0.016,0.99,110,0,2021-05-17 08:00:00.000,100
2021-05-17 00:00:00.000,1899-12-31 16:00:00.000,0.026,0.98,110,3,2021-05-17 16:00:00.000,100
2021-05-18 00:00:00.000,1899-12-31 08:00:00.000,0.049,0.97,110,3,2021-05-18 08:00:00.000,100
2021-05-18 00:00:00.000,1899-12-31 16:00:00.000,0.012,0.99,110,10,2021-05-18 16:00:00.000,100
2021-05-19 00:00:00.000,1899-12-31 08:00:00.000,0.035,0.98,110,34,2021-05-19 08:00:00.000,100
2021-05-21 00:00:00.000,1899-12-31 08:00:00.000,0.03,0.98,110,41,2021-05-21 08:00:00.000,100
2021-05-24 00:00:00.000,1899-12-31 08:00:00.000,0.049,0.97,110,0,2021-05-24 08:00:00.000,100
2021-05-24 00:00:00.000,1899-12-31 16:00:00.000,0.003,1,110,9,2021-05-24 16:00:00.000,100
2021-05-25 00:00:00.000,1899-12-31 08:00:00.000,0.021,0.99,110,44,2021-05-25 08:00:00.000,100
2021-05-26 00:00:00.000,1899-12-31 08:00:00.000,0.039,0.98,110,44,2021-05-26 08:00:00.000,100
2021-05-27 00:00:00.000,1899-12-31 08:00:00.000,0.035,0.98,110,45,2021-05-27 08:00:00.000,100
2021-05-27 00:00:00.000,1899-12-31 16:00:00.000,0.012,0.99,110,46,2021-05-27 16:00:00.000,100
2021-05-28 00:00:00.000,1899-12-31 08:00:00.000,0.044,0.97,110,47,2021-05-28 08:00:00.000,100
2021-05-28 00:00:00.000,1899-12-31 16:00:00.000,0.021,0.99,110,,2021-05-28 16:00:00.000,100
2021-05-31 00:00:00.000,1899-12-31 08:00:00.000,0.021,0.99,110,,2021-05-31 08:00:00.000,100
2021-05-31 00:00:00.000,1899-12-31 16:00:00.000,0.026,0.98,110,,2021-05-31 16:00:00.000,100
2021-06-01 00:00:00.000,1899-12-31 08:00:00.000,0.044,0.97,110,,2021-06-01 08:00:00.000,100
2021-06-01 00:00:00.000,1899-12-31 16:00:00.000,0.03,0.98,110,42,2021-06-01 16:00:00.000,100
2021-06-02 00:00:00.000,1899-12-31 08:00:00.000,0.03,0.98,110,43,2021-06-02 08:00:00.000,100
2021-06-02 00:00:00.000,1899-12-31 16:00:00.000,,,110,45,2021-06-02 16:00:00.000,100
2021-06-03 00:00:00.000,1899-12-31 08:00:00.000,0.021,0.99,110,44,2021-06-03 08:00:00.000,100
2021-06-03 00:00:00.000,1899-12-31 16:00:00.000,0.039,0.98,110,44,2021-06-03 16:00:00.000,100
2021-06-04 00:00:00.000,1899-12-31 08:00:00.000,0.044,0.97,110,43,2021-06-04 08:00:00.000,100
2021-06-04 00:00:00.000,1899-12-31 16:00:00.000,0.021,0.99,110,42,2021-06-04 16:00:00.000,100
2021-06-07 00:00:00.000,1899-12-31 08:00:00.000,0.021,0.99,110,42,2021-06-07 08:00:00.000,100
2021-06-07 00:00:00.000,1899-12-31 16:00:00.000,0.039,0.98,110,41,2021-06-07 16:00:00.000,100
2021-06-08 00:00:00.000,1899-12-31 08:00:00.000,0.026,0.98,110,18,2021-06-08 08:00:00.000,100
2021-06-08 00:00:00.000,1899-12-31 16:00:00.000,0.021,0.99,110,4,2021-06-08 16:00:00.000,100
2021-06-09 00:00:00.000,1899-12-31 08:00:00.000,0.026,0.98,110,0,2021-06-09 08:00:00.000,100
2021-06-09 00:00:00.000,1899-12-31 16:00:00.000,0.039,0.98,110,0,2021-06-09 16:00:00.000,100
2021-06-10 00:00:00.000,1899-12-31 08:00:00.000,0.016,0.99,110,33,2021-06-10 08:00:00.000,100
2021-06-10 00:00:00.000,1899-12-31 16:00:00.000,0.021,0.99,110,44,2021-06-10 16:00:00.000,100
2021-06-11 00:00:00.000,1899-12-31 08:00:00.000,0.058,0.97,110,44,2021-06-11 08:00:00.000,100
2021-06-11 00:00:00.000,1899-12-31 16:00:00.000,0.016,0.99,110,44,2021-06-11 16:00:00.000,100
2021-06-14 00:00:00.000,1899-12-31 08:00:00.000,0.021,0.99,110,,2021-06-14 08:00:00.000,100
2021-06-15 00:00:00.000,1899-12-31 08:00:00.000,0.026,0.98,110,,2021-06-15 08:00:00.000,100
2021-06-15 00:00:00.000,1899-12-31 16:00:00.000,0.021,0.99,110,,2021-06-15 16:00:00.000,100
2021-06-17 00:00:00.000,1899-12-31 08:00:00.000,0.039,0.98,110,,2021-06-17 08:00:00.000,100
2021-06-17 00:00:00.000,1899-12-31 16:00:00.000,0.012,0.99,110,,2021-06-17 16:00:00.000,100
2021-06-18 00:00:00.000,1899-12-31 08:00:00.000,0.039,0.98,110,,2021-06-18 08:00:00.000,100
2021-06-18 00:00:00.000,1899-12-31 16:00:00.000,0.007,1,110,,2021-06-18 16:00:00.000,100
2021-06-21 00:00:00.000,1899-12-31 08:00:00.000,0.049,0.97,110,,2021-06-21 08:00:00.000,100
2021-06-21 00:00:00.000,1899-12-31 16:00:00.000,0.021,0.99,110,,2021-06-21 16:00:00.000,100
2021-06-22 00:00:00.000,1899-12-31 08:00:00.000,0.049,0.97,110,,2021-06-22 08:00:00.000,100
2021-06-22 00:00:00.000,1899-12-31 16:00:00.000,0.03,0.98,110,9,2021-06-22 16:00:00.000,100
2021-06-23 00:00:00.000,1899-12-31 08:00:00.000,0.012,0.99,110,38,2021-06-23 08:00:00.000,100
2021-06-23 00:00:00.000,1899-12-31 16:00:00.000,0.016,0.99,110,43,2021-06-23 16:00:00.000,100
2021-06-24 00:00:00.000,1899-12-31 08:00:00.000,0.026,0.98,110,44,2021-06-24 08:00:00.000,100
2021-06-24 00:00:00.000,1899-12-31 16:00:00.000,0.021,0.99,110,44,2021-06-24 16:00:00.000,100
2021-06-25 00:00:00.000,1899-12-31 08:00:00.000,0.03,0.98,110,43,2021-06-25 08:00:00.000,100
2021-06-28 00:00:00.000,1899-12-31 08:00:00.000,0.021,0.99,110,43,2021-06-28 08:00:00.000,100
2021-06-28 00:00:00.000,1899-12-31 16:00:00.000,0.007,1,110,42,2021-06-28 16:00:00.000,100
2021-06-29 00:00:00.000,1899-12-31 08:00:00.000,0.044,0.97,110,44,2021-06-29 08:00:00.000,100
2021-06-29 00:00:00.000,1899-12-31 16:00:00.000,0.007,1,110,32,2021-06-29 16:00:00.000,100
2021-06-30 00:00:00.000,1899-12-31 08:00:00.000,0.03,0.98,110,1,2021-06-30 08:00:00.000,100
2021-06-30 00:00:00.000,1899-12-31 16:00:00.000,0.053,0.97,110,0,2021-06-30 16:00:00.000,100
2021-07-01 00:00:00.000,1899-12-31 08:00:00.000,0.058,0.97,110,0,2021-07-01 08:00:00.000,100
2021-06-02 00:00:00.000,1899-12-31 08:00:00.000,0.067,0.96,110,0,2021-06-02 08:00:00.000,100
2021-07-02 00:00:00.000,1899-12-31 16:00:00.000,0.035,0.98,110,43,2021-07-02 16:00:00.000,100
2021-07-05 00:00:00.000,1899-12-31 08:00:00.000,0.035,0.98,110,8,2021-07-05 08:00:00.000,100
2021-07-05 00:00:00.000,1899-12-31 16:00:00.000,0.007,1,110,12,2021-07-05 16:00:00.000,100
2021-07-06 00:00:00.000,1899-12-31 08:00:00.000,0.021,0.99,110,2,2021-07-06 08:00:00.000,100
2021-07-07 00:00:00.000,1899-12-31 08:00:00.000,0.021,0.99,110,0,2021-07-07 08:00:00.000,100
2021-07-07 00:00:00.000,1899-12-31 06:00:00.000,0.016,0.99,110,0,2021-07-07 06:00:00.000,100
2021-07-08 00:00:00.000,1899-12-31 08:00:00.000,0.021,0.99,110,0,2021-07-08 08:00:00.000,100
2021-07-08 00:00:00.000,1899-12-31 16:00:00.000,0.021,0.99,110,0,2021-07-08 16:00:00.000,100
2021-07-09 00:00:00.000,1899-12-31 08:00:00.000,0.044,0.97,110,29,2021-07-09 08:00:00.000,100
2021-07-09 00:00:00.000,1899-12-31 16:00:00.000,0.016,0.99,110,44,2021-07-09 16:00:00.000,100
2021-07-12 00:00:00.000,1899-12-31 08:00:00.000,0.021,0.99,110,42,2021-07-12 08:00:00.000,100
2021-07-12 00:00:00.000,1899-12-31 16:00:00.000,0.021,0.99,110,44,2021-07-12 16:00:00.000,100
2021-07-13 00:00:00.000,1899-12-31 08:00:00.000,0.035,0.98,110,32,2021-07-13 08:00:00.000,100
2021-07-14 00:00:00.000,1899-12-31 08:00:00.000,0.053,0.97,110,3,2021-07-14 08:00:00.000,100
2021-07-14 00:00:00.000,1899-12-31 16:00:00.000,0.003,1,110,0,2021-07-14 16:00:00.000,100
2021-07-15 00:00:00.000,1899-12-31 08:00:00.000,0.03,0.98,110,0,2021-07-15 08:00:00.000,100
2021-07-16 00:00:00.000,1899-12-31 08:00:00.000,0.058,0.97,110,38,2021-07-16 08:00:00.000,100
2021-07-16 00:00:00.000,1899-12-31 16:00:00.000,0.003,1,110,43,2021-07-16 16:00:00.000,100
2021-07-19 00:00:00.000,1899-12-31 08:00:00.000,0.053,0.97,110,45,2021-07-19 08:00:00.000,100
2021-07-19 00:00:00.000,1899-12-31 16:00:00.000,0.03,0.98,110,45,2021-07-19 16:00:00.000,100
2021-07-20 00:00:00.000,1899-12-31 08:00:00.000,0.076,0.95,110,38,2021-07-20 08:00:00.000,100
2021-07-20 00:00:00.000,1899-12-31 16:00:00.000,0.035,0.98,110,23,2021-07-20 16:00:00.000,100
2021-07-21 00:00:00.000,1899-12-31 08:00:00.000,0.03,0.98,110,0,2021-07-21 08:00:00.000,100
2021-07-22 00:00:00.000,1899-12-31 08:00:00.000,0.03,0.98,110,0,2021-07-22 08:00:00.000,100
2021-07-22 00:00:00.000,1899-12-31 16:00:00.000,0.007,1,110,5,2021-07-22 16:00:00.000,100
2021-07-23 00:00:00.000,1899-12-31 08:00:00.000,0.026,0.98,110,32,2021-07-23 08:00:00.000,100
2021-07-23 00:00:00.000,1899-12-31 16:00:00.000,0.012,0.99,110,22,2021-07-23 16:00:00.000,100
2021-07-26 00:00:00.000,1899-12-31 08:00:00.000,0.049,0.97,110,44,2021-07-26 08:00:00.000,100
2021-07-26 00:00:00.000,1899-12-31 16:00:00.000,0.03,0.98,110,44,2021-07-26 16:00:00.000,100
2021-07-27 00:00:00.000,1899-12-31 08:00:00.000,0.049,0.97,110,43,2021-07-27 08:00:00.000,100
2021-07-27 00:00:00.000,1899-12-31 16:00:00.000,0.03,0.98,110,43,2021-07-27 16:00:00.000,100
2021-07-28 00:00:00.000,1899-12-31 08:00:00.000,0.053,0.97,110,44,2021-07-28 08:00:00.000,100
2021-07-28 00:00:00.000,1899-12-31 16:00:00.000,0.026,0.98,110,37,2021-07-28 16:00:00.000,100
2021-07-29 00:00:00.000,1899-12-31 08:00:00.000,0.053,0.97,110,7,2021-07-29 08:00:00.000,100
2021-07-29 00:00:00.000,1899-12-31 16:00:00.000,0.026,0.98,110,0,2021-07-29 16:00:00.000,100
2021-07-30 00:00:00.000,1899-12-31 08:00:00.000,0.067,0.96,110,27,2021-07-30 08:00:00.000,100
2021-07-30 00:00:00.000,1899-12-31 16:00:00.000,0.016,0.99,110,42,2021-07-30 16:00:00.000,100
